TRE_CN,STATECD,REGIONAL_DRYBIOT,REGIONAL_DRYBIOM,CREATED_BY,CREATED_DATE,CREATED_IN_INSTANCE,MODIFIED_BY,MODIFIED_DATE,MODIFIED_IN_INSTANCE,REGIONAL_DRYBIOSL
489761236126144,72,,,FSJTURNER02,2017-11-01 14:35:38,126144,JASONMEADE,2019-03-06 13:05:02,126144,
489761237126144,72,859.41581,,FSJTURNER02,2017-11-01 14:35:38,126144,JASONMEADE,2019-03-06 13:09:30,126144,
489761238126144,72,297.181249,,FSJTURNER02,2017-11-01 14:35:38,126144,JASONMEADE,2019-03-06 13:09:30,126144,
489761239126144,72,,,FSJTURNER02,2017-11-01 14:35:38,126144,JASONMEADE,2019-03-06 13:05:02,126144,
489761240126144,72,,,FSJTURNER02,2017-11-01 14:35:38,126144,JASONMEADE,2019-03-06 13:05:02,126144,
489761241126144,72,,,FSJTURNER02,2017-11-01 14:35:38,126144,JASONMEADE,2019-03-06 13:05:02,126144,
489761242126144,72,114.438491,,FSJTURNER02,2017-11-01 14:35:38,126144,JASONMEADE,2019-03-06 13:09:30,126144,
489761243126144,72,133.652967,,FSJTURNER02,2017-11-01 14:35:38,126144,JASONMEADE,2019-03-06 13:09:30,126144,
489761244126144,72,1671.75593,,FSJTURNER02,2017-11-01 14:35:38,126144,JASONMEADE,2019-03-06 13:09:30,126144,
489761245126144,72,165.958995,,FSJTURNER02,2017-11-01 14:35:38,126144,JASONMEADE,2019-03-06 13:09:30,126144,
489761246126144,72,166.504179,,FSJTURNER02,2017-11-01 14:35:38,126144,JASONMEADE,2019-03-06 13:09:30,126144,
489761247126144,72,156.391254,,FSJTURNER02,2017-11-01 14:35:38,126144,JASONMEADE,2019-03-06 13:09:30,126144,
489761249126144,72,797.450219,,FSJTURNER02,2017-11-01 14:35:38,126144,JASONMEADE,2019-03-06 13:09:30,126144,
489761250126144,72,466.309642,,FSJTURNER02,2017-11-01 14:35:38,126144,JASONMEADE,2019-03-06 13:09:30,126144,
489761251126144,72,2122.618839,,FSJTURNER02,2017-11-01 14:35:38,126144,JASONMEADE,2019-03-06 13:09:30,126144,
489761252126144,72,,,FSJTURNER02,2017-11-01 14:35:38,126144,JASONMEADE,2019-03-06 13:05:02,126144,
489761253126144,72,3.394354,,FSJTURNER02,2017-11-01 14:35:38,126144,JASONMEADE,2019-03-06 13:05:02,126144,
489761254126144,72,135.142366,,FSJTURNER02,2017-11-01 14:35:38,126144,JASONMEADE,2019-03-06 13:09:30,126144,
489761255126144,72,4007.41763,,FSJTURNER02,2017-11-01 14:35:38,126144,JASONMEADE,2019-03-06 13:09:30,126144,
489761256126144,72,112.314912,,FSJTURNER02,2017-11-01 14:35:38,126144,JASONMEADE,2019-03-06 13:05:02,126144,
489761257126144,72,201.556664,,FSJTURNER02,2017-11-01 14:35:38,126144,JASONMEADE,2019-03-06 13:09:30,126144,
489761258126144,72,574.22314,,FSJTURNER02,2017-11-01 14:35:38,126144,JASONMEADE,2019-03-06 13:09:30,126144,
489761259126144,72,596.073461,,FSJTURNER02,2017-11-01 14:35:38,126144,JASONMEADE,2019-03-06 13:09:30,126144,
489761260126144,72,2.730512,,FSJTURNER02,2017-11-01 14:35:38,126144,JASONMEADE,2019-03-06 13:05:02,126144,
489761261126144,72,1.535681,,FSJTURNER02,2017-11-01 14:35:38,126144,JASONMEADE,2019-03-06 13:05:02,126144,
489761262126144,72,2402.478133,,FSJTURNER02,2017-11-01 14:35:38,126144,JASONMEADE,2019-03-06 13:09:30,126144,
489761263126144,72,934.907456,,FSJTURNER02,2017-11-01 14:35:38,126144,JASONMEADE,2019-03-06 13:09:30,126144,
489761264126144,72,1053.332801,,FSJTURNER02,2017-11-01 14:35:38,126144,JASONMEADE,2019-03-06 13:09:30,126144,
489761265126144,72,3647.727892,,FSJTURNER02,2017-11-01 14:35:38,126144,JASONMEADE,2019-03-06 13:09:30,126144,
489761266126144,72,,,FSJTURNER02,2017-11-01 14:35:38,126144,JASONMEADE,2019-03-06 13:05:02,126144,
489761267126144,72,11.933554,,FSJTURNER02,2017-11-01 14:35:38,126144,JASONMEADE,2019-03-06 13:05:02,126144,
489761268126144,72,596.022098,,FSJTURNER02,2017-11-01 14:35:38,126144,JASONMEADE,2019-03-06 13:09:30,126144,
489761269126144,72,110.517527,,FSJTURNER02,2017-11-01 14:35:38,126144,JASONMEADE,2019-03-06 13:09:30,126144,
489761270126144,72,176.204626,,FSJTURNER02,2017-11-01 14:35:38,126144,JASONMEADE,2019-03-06 13:09:30,126144,
489761299126144,72,465.913025,,FSJTURNER02,2017-11-01 14:35:38,126144,JASONMEADE,2019-03-06 13:09:30,126144,
489761300126144,72,1668.791884,,FSJTURNER02,2017-11-01 14:35:38,126144,JASONMEADE,2019-03-06 13:09:49,126144,
489761301126144,72,1751.868243,,FSJTURNER02,2017-11-01 14:35:38,126144,JASONMEADE,2019-03-06 13:09:30,126144,
489761302126144,72,1425.013972,,FSJTURNER02,2017-11-01 14:35:38,126144,JASONMEADE,2019-03-06 13:09:49,126144,
489761303126144,72,3636.657584,,FSJTURNER02,2017-11-01 14:35:38,126144,JASONMEADE,2019-03-06 13:09:30,126144,
489761304126144,72,6.537798,,FSJTURNER02,2017-11-01 14:35:38,126144,JASONMEADE,2019-03-06 13:05:02,126144,
489761305126144,72,15.684172,,FSJTURNER02,2017-11-01 14:35:38,126144,JASONMEADE,2019-03-06 13:05:02,126144,
489761306126144,72,1217.065237,,FSJTURNER02,2017-11-01 14:35:38,126144,JASONMEADE,2019-03-06 13:09:49,126144,
489761307126144,72,127.455299,,FSJTURNER02,2017-11-01 14:35:38,126144,JASONMEADE,2019-03-06 13:09:30,126144,
489761308126144,72,139.565672,,FSJTURNER02,2017-11-01 14:35:38,126144,JASONMEADE,2019-03-06 13:09:30,126144,
489761309126144,72,94.703796,,FSJTURNER02,2017-11-01 14:35:38,126144,JASONMEADE,2019-03-06 13:09:30,126144,
489761310126144,72,101.609039,,FSJTURNER02,2017-11-01 14:35:38,126144,JASONMEADE,2019-03-06 13:09:30,126144,
489761311126144,72,15.656005,,FSJTURNER02,2017-11-01 14:35:38,126144,JASONMEADE,2019-03-06 13:05:02,126144,
489761312126144,72,5.988456,,FSJTURNER02,2017-11-01 14:35:38,126144,JASONMEADE,2019-03-06 13:05:02,126144,
489761313126144,72,4.036261,,FSJTURNER02,2017-11-01 14:35:38,126144,JASONMEADE,2019-03-06 13:05:02,126144,
489761314126144,72,5.017391,,FSJTURNER02,2017-11-01 14:35:38,126144,JASONMEADE,2019-03-06 13:05:02,126144,
489761315126144,72,7.094508,,FSJTURNER02,2017-11-01 14:35:38,126144,JASONMEADE,2019-03-06 13:05:02,126144,
489761316126144,72,2.061886,,FSJTURNER02,2017-11-01 14:35:38,126144,JASONMEADE,2019-03-06 13:05:02,126144,
489761317126144,72,5.576573,,FSJTURNER02,2017-11-01 14:35:38,126144,JASONMEADE,2019-03-06 13:05:02,126144,
489761318126144,72,159.84246,,FSJTURNER02,2017-11-01 14:35:38,126144,JASONMEADE,2019-03-06 13:09:30,126144,
489761319126144,72,3942.54166,,FSJTURNER02,2017-11-01 14:35:38,126144,JASONMEADE,2019-03-06 13:09:49,126144,
489761320126144,72,1266.957493,,FSJTURNER02,2017-11-01 14:35:38,126144,JASONMEADE,2019-03-06 13:09:30,126144,
489761321126144,72,182.332739,,FSJTURNER02,2017-11-01 14:35:38,126144,JASONMEADE,2019-03-06 13:09:30,126144,
489761322126144,72,199.717604,,FSJTURNER02,2017-11-01 14:35:38,126144,JASONMEADE,2019-03-06 13:09:30,126144,
489761323126144,72,438.729076,,FSJTURNER02,2017-11-01 14:35:38,126144,JASONMEADE,2019-03-06 13:09:30,126144,
489761324126144,72,584.336376,,FSJTURNER02,2017-11-01 14:35:38,126144,JASONMEADE,2019-03-06 13:09:30,126144,
489761325126144,72,,,FSJTURNER02,2017-11-01 14:35:38,126144,JASONMEADE,2019-03-06 13:05:02,126144,
489761326126144,72,470.436751,,FSJTURNER02,2017-11-01 14:35:38,126144,JASONMEADE,2019-03-06 13:09:30,126144,
489761327126144,72,135.08683,,FSJTURNER02,2017-11-01 14:35:38,126144,JASONMEADE,2019-03-06 13:09:30,126144,
489761328126144,72,10.477347,,FSJTURNER02,2017-11-01 14:35:38,126144,JASONMEADE,2019-03-06 13:05:02,126144,
489761329126144,72,,,FSJTURNER02,2017-11-01 14:35:38,126144,JASONMEADE,2019-03-06 13:05:02,126144,
489761330126144,72,18.376582,,FSJTURNER02,2017-11-01 14:35:38,126144,JASONMEADE,2019-03-06 13:05:02,126144,
489761331126144,72,11.302835,,FSJTURNER02,2017-11-01 14:35:38,126144,JASONMEADE,2019-03-06 13:05:02,126144,
489761332126144,72,5.29737,,FSJTURNER02,2017-11-01 14:35:38,126144,JASONMEADE,2019-03-06 13:05:02,126144,
489761333126144,72,179.604529,,FSJTURNER02,2017-11-01 14:35:38,126144,JASONMEADE,2019-03-06 13:09:30,126144,
489761334126144,72,733.919612,,FSJTURNER02,2017-11-01 14:35:38,126144,JASONMEADE,2019-03-06 13:09:30,126144,
489761335126144,72,4.891446,,FSJTURNER02,2017-11-01 14:35:38,126144,JASONMEADE,2019-03-06 13:05:02,126144,
489761337126144,72,105.742369,,FSJTURNER02,2017-11-01 14:35:38,126144,JASONMEADE,2019-03-06 13:09:30,126144,
489761358126144,72,547.302986,,FSJTURNER02,2017-11-01 14:35:38,126144,JASONMEADE,2019-03-06 13:09:30,126144,
489761359126144,72,470.743673,,FSJTURNER02,2017-11-01 14:35:38,126144,JASONMEADE,2019-03-06 13:09:30,126144,
489761360126144,72,730.964817,,FSJTURNER02,2017-11-01 14:35:38,126144,JASONMEADE,2019-03-06 13:09:49,126144,
489761361126144,72,119.777518,,FSJTURNER02,2017-11-01 14:35:38,126144,JASONMEADE,2019-03-06 13:09:30,126144,
489761362126144,72,401.096319,,FSJTURNER02,2017-11-01 14:35:38,126144,JASONMEADE,2019-03-06 13:09:30,126144,
489761363126144,72,205.740626,,FSJTURNER02,2017-11-01 14:35:38,126144,JASONMEADE,2019-03-06 13:09:30,126144,
489761364126144,72,12.827722,,FSJTURNER02,2017-11-01 14:35:38,126144,JASONMEADE,2019-03-06 13:05:02,126144,
489761365126144,72,216.732554,,FSJTURNER02,2017-11-01 14:35:38,126144,JASONMEADE,2019-03-06 13:09:30,126144,
489761367126144,72,505.673352,,FSJTURNER02,2017-11-01 14:35:38,126144,JASONMEADE,2019-03-06 13:09:30,126144,
489761368126144,72,365.221541,,FSJTURNER02,2017-11-01 14:35:38,126144,JASONMEADE,2019-03-06 13:09:30,126144,
489761369126144,72,,,FSJTURNER02,2017-11-01 14:35:38,126144,JASONMEADE,2019-03-06 13:05:02,126144,
489761370126144,72,,,FSJTURNER02,2017-11-01 14:35:38,126144,JASONMEADE,2019-03-06 13:05:02,126144,
489761371126144,72,,,FSJTURNER02,2017-11-01 14:35:38,126144,JASONMEADE,2019-03-06 13:05:02,126144,
489761372126144,72,116.283776,,FSJTURNER02,2017-11-01 14:35:38,126144,JASONMEADE,2019-03-06 13:09:30,126144,
489761373126144,72,,,FSJTURNER02,2017-11-01 14:35:38,126144,JASONMEADE,2019-03-06 13:05:02,126144,
489761374126144,72,329.000152,,FSJTURNER02,2017-11-01 14:35:38,126144,JASONMEADE,2019-03-06 13:09:30,126144,
489761375126144,72,210.459517,,FSJTURNER02,2017-11-01 14:35:38,126144,JASONMEADE,2019-03-06 13:09:30,126144,
249686567010854,72,99.9937,,JTURNER02,2011-09-29 10:57:26,20004,JASONMEADE,2019-03-06 13:09:28,126144,
249689046010854,72,212.365084,,JTURNER02,2011-09-29 10:57:26,20004,JASONMEADE,2019-03-06 13:09:28,126144,
249689047010854,72,123.049392,,JTURNER02,2011-09-29 10:57:26,20004,JASONMEADE,2019-03-06 13:09:28,126144,
249686568010854,72,96.371722,,JTURNER02,2011-09-29 10:57:26,20004,JASONMEADE,2019-03-06 13:09:28,126144,
249687367010854,72,2917.745063,,JTURNER02,2011-09-29 10:57:26,20004,JASONMEADE,2019-03-06 13:09:28,126144,
249689048010854,72,66.75821,,JTURNER02,2011-09-29 10:57:26,20004,JASONMEADE,2019-03-06 13:09:28,126144,
249689049010854,72,390.678006,,JTURNER02,2011-09-29 10:57:26,20004,JASONMEADE,2019-03-06 13:09:28,126144,
249686310010854,72,22.15038,,JTURNER02,2011-09-29 10:57:26,20004,JTURNER02,2016-06-16 08:42:25,489998,
249686445010854,72,6.093349,,JTURNER02,2011-09-29 10:57:26,20004,JTURNER02,2016-06-16 08:42:25,489998,
249686444010854,72,3.410888,,JTURNER02,2011-09-29 10:57:26,20004,JTURNER02,2016-06-16 08:42:25,489998,
249686443010854,72,1.7998,,JTURNER02,2011-09-29 10:57:26,20004,JTURNER02,2016-06-16 08:42:25,489998,
249686442010854,72,2.962897,,JTURNER02,2011-09-29 10:57:26,20004,JTURNER02,2016-06-16 08:42:25,489998,
249686441010854,72,7.42205,,JTURNER02,2011-09-29 10:57:26,20004,JTURNER02,2016-06-16 08:42:25,489998,
249686309010854,72,7.42205,,JTURNER02,2011-09-29 10:57:26,20004,JTURNER02,2016-06-16 08:42:25,489998,
249689050010854,72,62.138804,,JTURNER02,2011-09-29 10:57:26,20004,JASONMEADE,2019-03-06 13:09:28,126144,
249688012010854,72,26.273235,,JTURNER02,2011-09-29 10:57:26,20004,JTURNER02,2016-06-16 08:42:25,489998,
249689051010854,72,4.454902,,JTURNER02,2011-09-29 10:57:26,20004,JTURNER02,2016-06-16 08:42:25,489998,
249686440010854,72,4.208759,,JTURNER02,2011-09-29 10:57:26,20004,JTURNER02,2016-06-16 08:42:25,489998,
249689052010854,72,165.057057,,JTURNER02,2011-09-29 10:57:30,20004,JASONMEADE,2019-03-06 13:09:28,126144,
249687368010854,72,938.145789,,JTURNER02,2011-09-29 10:57:30,20004,JASONMEADE,2019-03-06 13:09:49,126144,
249687369010854,72,112.640776,,JTURNER02,2011-09-29 10:57:30,20004,JASONMEADE,2019-03-06 13:09:28,126144,
249687370010854,72,844.14362,,JTURNER02,2011-09-29 10:57:30,20004,JASONMEADE,2019-03-06 13:09:49,126144,
249687371010854,72,191.82056,,JTURNER02,2011-09-29 10:57:30,20004,JASONMEADE,2019-03-06 13:09:28,126144,
249686566010854,72,81.586027,,JTURNER02,2011-09-29 10:57:30,20004,JTURNER02,2016-06-16 08:42:25,489998,
249686669010854,72,464.532579,,JTURNER02,2011-09-29 10:57:30,20004,JASONMEADE,2019-03-06 13:09:28,126144,
249686668010854,72,71.213455,,JTURNER02,2011-09-29 10:57:30,20004,JASONMEADE,2019-03-06 13:09:28,126144,
249687312010854,72,161.814148,,JTURNER02,2011-09-29 10:57:30,20004,JASONMEADE,2019-03-06 13:09:28,126144,
249687311010854,72,206.300088,,JTURNER02,2011-09-29 10:57:30,20004,JASONMEADE,2019-03-06 13:09:28,126144,
249686541010854,72,9.150481,,JTURNER02,2011-09-29 10:57:30,20004,JTURNER02,2016-06-16 08:42:25,489998,
249686667010854,72,4.208759,,JTURNER02,2011-09-29 10:57:30,20004,JTURNER02,2016-06-16 08:42:25,489998,
249686666010854,72,6.827488,,JTURNER02,2011-09-29 10:57:30,20004,JTURNER02,2016-06-16 08:42:25,489998,
249686665010854,72,4.20247,,JTURNER02,2011-09-29 10:57:30,20004,JTURNER02,2016-06-16 08:42:25,489998,
249689053010854,72,580.896783,,JTURNER02,2011-09-29 10:57:30,20004,JASONMEADE,2019-03-06 13:09:28,126144,
249689054010854,72,781.981504,,JTURNER02,2011-09-29 10:57:30,20004,JASONMEADE,2019-03-06 13:09:49,126144,
249689055010854,72,776.228208,,JTURNER02,2011-09-29 10:57:30,20004,JASONMEADE,2019-03-06 13:09:28,126144,
249689056010854,72,96.976409,,JTURNER02,2011-09-29 10:57:30,20004,JASONMEADE,2019-03-06 13:09:28,126144,
249689057010854,72,124.615751,,JTURNER02,2011-09-29 10:57:30,20004,JASONMEADE,2019-03-06 13:09:28,126144,
249686524010854,72,1.269137,,JTURNER02,2011-09-29 10:57:30,20004,JTURNER02,2016-06-16 08:42:25,489998,
249686523010854,72,1.7998,,JTURNER02,2011-09-29 10:57:30,20004,JTURNER02,2016-06-16 08:42:25,489998,
249686522010854,72,2.309247,,JTURNER02,2011-09-29 10:57:30,20004,JTURNER02,2016-06-16 08:42:25,489998,
249686064010854,72,2.730512,,JTURNER02,2011-09-29 10:57:30,20004,JTURNER02,2016-06-16 08:42:25,489998,
249686063010854,72,4.172276,,JTURNER02,2011-09-29 10:57:30,20004,JTURNER02,2016-06-16 08:42:25,489998,
254352922010854,72,495.329331,,JTURNER02,2011-09-29 10:57:30,20004,JASONMEADE,2019-03-06 13:09:28,126144,
249689058010854,72,1587.894902,,JTURNER02,2011-09-29 10:57:30,20004,JASONMEADE,2019-03-06 13:09:28,126144,
249689059010854,72,235.020539,,JTURNER02,2011-09-29 10:57:30,20004,JASONMEADE,2019-03-06 13:09:28,126144,
249689060010854,72,239.725183,,JTURNER02,2011-09-29 10:57:30,20004,JASONMEADE,2019-03-06 13:09:28,126144,
249689061010854,72,165.958995,,JTURNER02,2011-09-29 10:57:30,20004,JASONMEADE,2019-03-06 13:09:28,126144,
249686664010854,72,175.923557,,JTURNER02,2011-09-29 10:57:30,20004,JASONMEADE,2019-03-06 13:09:28,126144,
249689062010854,72,19.582617,,JTURNER02,2011-09-29 10:57:30,20004,JTURNER02,2016-06-16 08:42:25,489998,
249689063010854,72,1.360065,,JTURNER02,2011-09-29 10:57:30,20004,JTURNER02,2016-06-16 08:42:25,489998,
249689064010854,72,8.278932,,JTURNER02,2011-09-29 10:57:30,20004,JTURNER02,2016-06-16 08:42:25,489998,
249689065010854,72,9.150481,,JTURNER02,2011-09-29 10:57:30,20004,JTURNER02,2016-06-16 08:42:25,489998,
249686929010854,72,13.842756,,JTURNER02,2011-09-29 10:57:30,20004,JTURNER02,2016-06-16 08:42:25,489998,
249689066010854,72,49.522313,,JTURNER02,2011-09-29 10:57:30,20004,JTURNER02,2016-06-16 08:42:25,489998,
249687372010854,72,4.036261,,JTURNER02,2011-09-29 10:57:31,20004,JTURNER02,2016-06-16 08:42:25,489998,
249686663010854,72,23.922688,,JTURNER02,2011-09-29 10:57:31,20004,JTURNER02,2016-06-16 08:42:25,489998,
249687373010854,72,450.98657,,JTURNER02,2011-09-29 10:57:31,20004,JASONMEADE,2019-03-06 13:09:28,126144,
249689067010854,72,190.802013,,JTURNER02,2011-09-29 10:57:31,20004,JASONMEADE,2019-03-06 13:09:28,126144,
249689068010854,72,1316.265967,,JTURNER02,2011-09-29 10:57:31,20004,JASONMEADE,2019-03-06 13:09:28,126144,
249689069010854,72,220.082924,,JTURNER02,2011-09-29 10:57:31,20004,JASONMEADE,2019-03-06 13:09:28,126144,
249689070010854,72,339.159149,,JTURNER02,2011-09-29 10:57:31,20004,JASONMEADE,2019-03-06 13:09:28,126144,
249689071010854,72,124.980874,,JTURNER02,2011-09-29 10:57:31,20004,JTURNER02,2016-06-16 08:42:25,489998,
249689072010854,72,594.98317,,JTURNER02,2011-09-29 10:57:31,20004,JASONMEADE,2019-03-06 13:09:28,126144,
249686308010854,72,259.367036,,JTURNER02,2011-09-29 10:57:31,20004,JASONMEADE,2019-03-06 13:09:28,126144,
249687374010854,72,269.244184,,JTURNER02,2011-09-29 10:57:31,20004,JASONMEADE,2019-03-06 13:09:28,126144,
249686662010854,72,94.921578,,JTURNER02,2011-09-29 10:57:31,20004,JASONMEADE,2019-03-06 13:09:28,126144,
249689073010854,72,1381.658497,,JTURNER02,2011-09-29 10:57:31,20004,JASONMEADE,2019-03-06 13:09:28,126144,
249686661010854,72,265.680937,,JTURNER02,2011-09-29 10:57:31,20004,JASONMEADE,2019-03-06 13:09:28,126144,
249689074010854,72,1788.37523,,JTURNER02,2011-09-29 10:57:31,20004,JASONMEADE,2019-03-06 13:09:28,126144,
249689075010854,72,623.743826,,JTURNER02,2011-09-29 10:57:31,20004,JASONMEADE,2019-03-06 13:09:28,126144,
249689076010854,72,543.300516,,JTURNER02,2011-09-29 10:57:31,20004,JASONMEADE,2019-03-06 13:09:28,126144,
249686145010854,72,128.581778,,JTURNER02,2011-09-29 10:57:31,20004,JASONMEADE,2019-03-06 13:09:28,126144,
249686928010854,72,123.17575,,JTURNER02,2011-09-29 10:57:31,20004,JASONMEADE,2019-03-06 13:09:28,126144,
249686496010854,72,135.11617,,JTURNER02,2011-09-29 10:57:31,20004,JASONMEADE,2019-03-06 13:09:28,126144,
249686495010854,72,146.330375,,JTURNER02,2011-09-29 10:57:31,20004,JASONMEADE,2019-03-06 13:09:28,126144,
249687140010854,72,80.991942,,JTURNER02,2011-09-29 10:57:31,20004,JASONMEADE,2019-03-06 13:09:28,126144,
249688013010854,72,1.681218,,JTURNER02,2011-09-29 10:57:31,20004,JTURNER02,2016-06-16 08:42:25,489998,
249689077010854,72,13.658403,,JTURNER02,2011-09-29 10:57:31,20004,JTURNER02,2016-06-16 08:42:25,489998,
249688014010854,72,1.360065,,JTURNER02,2011-09-29 10:57:31,20004,JTURNER02,2016-06-16 08:42:25,489998,
249687375010854,72,1659.808092,,JTURNER02,2011-09-29 10:57:31,20004,JASONMEADE,2019-03-06 13:09:49,126144,
249686927010854,72,457.011918,,JTURNER02,2011-09-29 10:57:31,20004,JASONMEADE,2019-03-06 13:09:28,126144,
249686926010854,72,331.343727,,JTURNER02,2011-09-29 10:57:31,20004,JASONMEADE,2019-03-06 13:09:28,126144,
249686925010854,72,139.672367,,JTURNER02,2011-09-29 10:57:31,20004,JASONMEADE,2019-03-06 13:09:28,126144,
249686307010854,72,840.249549,,JTURNER02,2011-09-29 10:57:31,20004,JASONMEADE,2019-03-06 13:09:49,126144,
249686565010854,72,422.040461,,JTURNER02,2011-09-29 10:57:31,20004,JASONMEADE,2019-03-06 13:09:28,126144,
249689078010854,72,773.57201,,JTURNER02,2011-09-29 10:57:31,20004,JASONMEADE,2019-03-06 13:09:28,126144,
249687376010854,72,2.19226,,JTURNER02,2011-09-29 10:57:31,20004,JTURNER02,2016-06-16 08:42:25,489998,
249686521010854,72,6.093349,,JTURNER02,2011-09-29 10:57:31,20004,JTURNER02,2016-06-16 08:42:25,489998,
249689079010854,72,2.544888,,JTURNER02,2011-09-29 10:57:31,20004,JTURNER02,2016-06-16 08:42:25,489998,
249687377010854,72,19.013797,,JTURNER02,2011-09-29 10:57:31,20004,JTURNER02,2016-06-16 08:42:25,489998,
249687378010854,72,48.430249,,JTURNER02,2011-09-29 10:57:31,20004,JTURNER02,2016-06-16 08:42:25,489998,
249689080010854,72,105.283772,,JTURNER02,2011-09-29 10:57:31,20004,JASONMEADE,2019-03-06 13:09:28,126144,
249689081010854,72,79.382883,,JTURNER02,2011-09-29 10:57:31,20004,JASONMEADE,2019-03-06 13:09:28,126144,
249689082010854,72,109.639447,,JTURNER02,2011-09-29 10:57:31,20004,JASONMEADE,2019-03-06 13:09:28,126144,
249689083010854,72,290.21147,,JTURNER02,2011-09-29 10:57:31,20004,JASONMEADE,2019-03-06 13:09:28,126144,
249689084010854,72,108.43135,,JTURNER02,2011-09-29 10:57:31,20004,JASONMEADE,2019-03-06 13:09:28,126144,
249689085010854,72,357.087922,,JTURNER02,2011-09-29 10:57:31,20004,JASONMEADE,2019-03-06 13:09:28,126144,
249689086010854,72,156.22176,,JTURNER02,2011-09-29 10:57:31,20004,JASONMEADE,2019-03-06 13:09:28,126144,
249689087010854,72,685.908771,,JTURNER02,2011-09-29 10:57:31,20004,JASONMEADE,2019-03-06 13:09:28,126144,
249689088010854,72,68.610977,,JTURNER02,2011-09-29 10:57:31,20004,JTURNER02,2016-06-16 08:42:25,489998,
249689089010854,72,6.717091,,JTURNER02,2011-09-29 10:57:31,20004,JTURNER02,2016-06-16 08:42:25,489998,
249689090010854,72,7.885182,,JTURNER02,2011-09-29 10:57:31,20004,JTURNER02,2016-06-16 08:42:25,489998,
249687243010854,72,108.741919,,JTURNER02,2011-09-29 10:57:31,20004,JASONMEADE,2019-03-06 13:09:28,126144,
249689091010854,72,611.392419,,JTURNER02,2011-09-29 10:57:31,20004,JASONMEADE,2019-03-06 13:09:28,126144,
249689092010854,72,54.933462,,JTURNER02,2011-09-29 10:57:31,20004,JASONMEADE,2019-03-06 13:09:28,126144,
249689093010854,72,15.571486,,JTURNER02,2011-09-29 10:57:31,20004,JTURNER02,2016-06-16 08:42:25,489998,
249689094010854,72,5.2924,,JTURNER02,2011-09-29 10:57:31,20004,JTURNER02,2016-06-16 08:42:25,489998,
249689095010854,72,9.259109,,JTURNER02,2011-09-29 10:57:31,20004,JTURNER02,2016-06-16 08:42:25,489998,
249689096010854,72,2.962897,,JTURNER02,2011-09-29 10:57:31,20004,JTURNER02,2016-06-16 08:42:26,489998,
249686660010854,72,8.442701,,JTURNER02,2011-09-29 10:57:31,20004,JTURNER02,2016-06-16 08:42:26,489998,
249686659010854,72,6.980662,,JTURNER02,2011-09-29 10:57:31,20004,JTURNER02,2016-06-16 08:42:26,489998,
249689097010854,72,3.659679,,JTURNER02,2011-09-29 10:57:31,20004,JTURNER02,2016-06-16 08:42:26,489998,
249686439010854,72,2.471217,,JTURNER02,2011-09-29 10:57:31,20004,JTURNER02,2016-06-16 08:42:26,489998,
249686658010854,72,6.980662,,JTURNER02,2011-09-29 10:57:31,20004,JTURNER02,2016-06-16 08:42:26,489998,
249686657010854,72,17.341521,,JTURNER02,2011-09-29 10:57:31,20004,JTURNER02,2016-06-16 08:42:26,489998,
249686924010854,72,6.008208,,JTURNER02,2011-09-29 10:57:31,20004,JTURNER02,2016-06-16 08:42:26,489998,
249686923010854,72,13.270359,,JTURNER02,2011-09-29 10:57:31,20004,JTURNER02,2016-06-16 08:42:26,489998,
254352923010854,72,955.669191,,JTURNER02,2011-09-29 10:57:31,20004,JASONMEADE,2019-03-06 13:09:28,126144,
249686564010854,72,85.543009,,JTURNER02,2011-09-29 10:57:31,20004,JASONMEADE,2019-03-06 13:09:28,126144,
249686656010854,72,79.727671,,JTURNER02,2011-09-29 10:57:31,20004,JASONMEADE,2019-03-06 13:09:28,126144,
249686655010854,72,7.42205,,JTURNER02,2011-09-29 10:57:31,20004,JTURNER02,2016-06-16 08:42:26,489998,
249687379010854,72,2.962897,,JTURNER02,2011-09-29 10:57:31,20004,JTURNER02,2016-06-16 08:42:26,489998,
249687380010854,72,2.1571,,JTURNER02,2011-09-29 10:57:31,20004,JTURNER02,2016-06-16 08:42:26,489998,
249689098010854,72,648.915818,,JTURNER02,2011-09-29 10:57:31,20004,JASONMEADE,2019-03-06 13:09:28,126144,
249686563010854,72,875.794381,,JTURNER02,2011-09-29 10:57:31,20004,JASONMEADE,2019-03-06 13:09:49,126144,
249689099010854,72,310.456399,,JTURNER02,2011-09-29 10:57:31,20004,JASONMEADE,2019-03-06 13:09:28,126144,
249689100010854,72,1839.382116,,JTURNER02,2011-09-29 10:57:31,20004,JASONMEADE,2019-03-06 13:09:49,126144,
249689101010854,72,436.933483,,JTURNER02,2011-09-29 10:57:31,20004,JASONMEADE,2019-03-06 13:09:28,126144,
249689102010854,72,97.642721,,JTURNER02,2011-09-29 10:57:31,20004,JASONMEADE,2019-03-06 13:09:28,126144,
249689103010854,72,4.172276,,JTURNER02,2011-09-29 10:57:31,20004,JTURNER02,2016-06-16 08:42:26,489998,
249689104010854,72,2.314439,,JTURNER02,2011-09-29 10:57:31,20004,JTURNER02,2016-06-16 08:42:26,489998,
249686438010854,72,10.113781,,JTURNER02,2011-09-29 10:57:31,20004,JTURNER02,2016-06-16 08:42:26,489998,
249686654010854,72,213.620352,,JTURNER02,2011-09-29 10:57:31,20004,JASONMEADE,2019-03-06 13:09:28,126144,
